0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,15080.00,7128.00,-2100.00,-9200.00,-12012.00,-10108.00,-5032.00,720.00,4888.00,6292.00,4896.00,2212.00,-80.00,-1044.00,-556.00,552.00,1044.00,100.00,-2240.00,-4896.00,-6248.00,-4888.00,-720.00,5032.00,10108.00,12012.00,9200.00,2100.00,-7128.00,-15080.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
